,sentiment
1928,0.0
1929,0.0
1930,0.0
1931,0.0
1932,0.0
1933,0.0
1934,0.0
1935,0.4633
1936,0.6808
1937,0.0
1938,0.0
1939,-0.6249
1940,-0.5871
1941,0.0
1942,0.0
1943,0.0
1944,0.4215
1945,0.0
1946,0.0
1947,0.0
1948,-0.4939
1949,0.0
1950,0.0
1951,-0.5859
1952,-0.296
1953,0.0
1954,0.5719
1955,0.2023
1956,-0.296
1957,0.0
1958,0.0
1959,0.5106
1960,0.0
1961,0.4404
1962,0.4404
1963,-0.5267
1964,-0.5267
1965,0.0
1966,0.4767
1967,0.7003
1968,0.0
1969,0.4767
1970,0.9168
1971,0.3134
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,-0.4588
1977,0.0
1978,0.2732
1979,0.2987
1980,0.0
1981,-0.296
1982,0.802
1983,0.0
1984,0.3182
1985,-0.6113
1986,0.0
1987,0.0
1988,0.3818
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0772
1994,0.0
1995,0.0
1996,0.0
1997,0.4019
1998,0.0
1999,0.0
2000,0.0
2001,-0.1531
2002,0.0
2003,-0.8543
2004,0.4939
2005,-0.7964
2006,-0.7777
2007,0.0
2008,0.0
2009,-0.1027
2010,0.8221
2011,0.7983
2012,-0.3919
2013,0.6027
2014,-0.5574
2015,0.4767
2016,0.0
2017,0.0
2018,0.0
2019,0.91
2020,0.0
2021,0.0
2022,-0.7371
2023,0.1027
2024,-0.6523
2025,-0.296
2026,0.0
2027,0.0
2028,0.3182
2029,0.0
2030,-0.128
2031,0.0
2032,0.5106
2033,0.0
2034,0.0
2035,0.0
2036,0.0
2037,-0.4767
2038,0.2732
2039,0.0
2040,0.4588
2041,-0.3818
2042,0.0
2043,0.0
2044,0.0
2045,0.4767
2046,0.4847
2047,0.1027
2048,0.4767
2049,0.6597
2050,0.0516
2051,0.0
2052,0.4767
2053,0.0
2054,0.0
2055,0.0
2056,0.3182
2057,0.2716
2058,0.0
2059,0.0
2060,-0.5719
2061,0.0
2062,0.4215
2063,-0.25
2064,-0.5106
2065,-0.0258
2066,0.0
2067,0.0
2068,-0.5795
2069,0.0
2070,0.4767
2071,0.0
2072,0.0
2073,0.0
2074,-0.6249
2075,0.2023
2076,0.7579
2077,0.6369
2078,0.0
2079,0.0
2080,-0.2732
2081,0.0
2082,0.0
2083,0.0772
2084,0.0
2085,0.0
2086,-0.5574
2087,0.3612
2088,0.0
2089,-0.4019
2090,0.0
2091,0.0129
2092,0.8268
2093,0.0
2094,-0.8625
2095,0.8077
2096,0.0
2097,0.6523
2098,0.0
2099,0.4767
2100,0.6449
2101,0.0
2102,-0.6486
2103,0.2617
2104,0.0
2105,-0.7964
2106,0.0
2107,-0.4019
2108,-0.6486
2109,0.0
2110,-0.5106
2111,0.0
2112,0.7783
2113,0.8528
2114,0.4019
2115,0.0
2116,0.5413
2117,0.4215
2118,0.0
2119,0.0
2120,-0.3612
2121,0.6235
2122,-0.4404
2123,0.4939
2124,0.0
2125,-0.1779
2126,-0.296
2127,0.0
2128,0.0
2129,-0.4215
2130,0.4404
2131,0.0
2132,-0.5719
2133,0.3612
2134,0.1779
2135,0.0
2136,0.0
2137,0.4118
2138,0.0
2139,0.0
2140,0.3626
2141,0.4767
2142,0.6486
2143,-0.296
2144,-0.7096
2145,0.0
2146,0.2023
2147,0.296
2148,-0.4215
2149,0.4767
2150,0.3182
2151,0.0
2152,-0.6486
2153,0.5719
2154,0.0
2155,-0.6597
2156,0.0
2157,0.0
2158,-0.4767
2159,0.2732
2160,-0.5574
2161,-0.0772
2162,0.7964
2163,-0.296
2164,-0.8625
2165,0.0
2166,0.0
2167,0.0
2168,0.5574
2169,-0.4939
2170,0.0
2171,-0.6369
2172,-0.2732
2173,0.4767
2174,-0.743
2175,-0.8625
2176,0.4767
2177,0.0
2178,-0.5267
2179,-0.296
2180,-0.3595
2181,0.4767
2182,0.802
2183,0.0
2184,0.0
2185,0.802
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,-0.6249
2191,0.0
2192,0.4466
2193,0.0
2194,0.0
2195,-0.4019
2196,0.0
2197,0.4767
2198,-0.5719
2199,0.0
2200,0.5904
2201,0.0
2202,-0.4215
2203,0.0
2204,0.4767
2205,0.0
2206,0.0
2207,0.0
2208,0.34
2209,0.0
2210,-0.7096
2211,0.0
2212,0.802
2213,-0.5267
2214,0.5859
2215,-0.4019
2216,0.0
2217,0.4019
2218,0.0
2219,0.0
2220,0.0
2221,-0.6597
2222,0.0
2223,0.3818
2224,-0.1027
2225,0.0
2226,0.0
2227,-0.5994
2228,-0.25
2229,0.0
2230,0.1838
2231,0.4404
2232,0.0
2233,0.0
2234,0.0
2235,0.4767
2236,0.0
2237,0.0
2238,0.0
2239,-0.4019
2240,-0.5267
2241,0.0
2242,0.4767
2243,-0.1068
2244,0.0
2245,0.0
2246,0.0
2247,0.0
2248,-0.5719
2249,0.0
2250,0.3818
2251,0.7761
2252,0.0
2253,-0.8625
2254,0.0
2255,0.6369
2256,-0.128
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,-0.4588
2262,-0.7351
2263,0.0
2264,0.0
2265,0.0
2266,0.6369
2267,0.0772
2268,0.4019
2269,0.0
2270,0.0
2271,-0.6249
2272,0.0
2273,0.0
2274,0.0
2275,-0.296
2276,0.0
2277,0.0
2278,0.1531
2279,-0.5719
2280,0.0772
2281,0.0
2282,-0.2263
2283,-0.296
2284,0.128
2285,0.0
2286,0.0
2287,0.0
2288,0.0
2289,0.0
2290,0.4404
2291,0.0
2292,-0.6712
2293,0.0
2294,0.0
2295,0.0
2296,-0.6486
2297,0.34
2298,0.0
2299,0.0
2300,0.4199
2301,-0.6597
2302,0.0
2303,-0.4767
2304,0.5673
2305,-0.25
2306,0.1779
2307,0.0
2308,0.4767
2309,-0.5106
2310,-0.4588
2311,0.4767
2312,0.4576
2313,0.0
2314,0.2732
2315,0.0
2316,0.0
2317,0.2732
2318,0.6229
2319,-0.2263
2320,0.0
2321,0.7008
2322,-0.296
2323,0.0
2324,-0.8625
2325,-0.4588
2326,0.0
2327,-0.2716
2328,0.4767
2329,-0.296
2330,0.5574
2331,0.0
2332,0.0
2333,0.0
2334,-0.636
2335,0.0
2336,-0.3818
2337,-0.296
2338,-0.5719
2339,0.0
2340,0.0
2341,0.0
2342,-0.6249
2343,0.3182
2344,-0.3182
2345,0.0
2346,0.0
2347,0.5859
2348,0.0
2349,-0.3736
2350,0.0
2351,0.0772
2352,-0.34
2353,-0.5213
2354,-0.1027
2355,0.0
2356,0.6705
2357,-0.8678
2358,-0.296
2359,-0.6105
2360,-0.5106
2361,0.6778
2362,0.4767
2363,0.4019
2364,0.0
2365,0.0
2366,0.3612
2367,-0.296
2368,0.0
2369,0.4767
2370,-0.4767
2371,-0.2023
2372,0.0
2373,0.7579
2374,-0.296
2375,0.5267
2376,-0.8176
2377,0.296
2378,0.4939
2379,0.3182
2380,0.0
2381,0.0
2382,0.4767
2383,-0.4874
2384,0.4767
2385,0.4215
2386,-0.296
2387,0.4767
2388,0.0
2389,-0.8047
2390,0.0
2391,0.0
2392,0.7269
2393,0.0
2394,-0.6597
2395,-0.3621
2396,-0.2382
2397,-0.3818
2398,-0.6486
2399,0.0
2400,-0.7027
2401,0.0
2402,0.4767
2403,-0.5574
2404,0.765
2405,0.0
2406,-0.743
2407,0.296
2408,0.0
2409,0.0
2410,-0.5106
2411,0.743
2412,-0.167
2413,-0.3818
2414,0.5719
2415,0.0
2416,0.0
2417,0.0
2418,0.5411
2419,0.0
2420,-0.3612
2421,0.0
2422,-0.0516
2423,0.0
2424,0.802
2425,-0.5719
2426,0.4767
2427,0.0
2428,0.7845
2429,-0.6486
2430,0.0
2431,0.296
2432,0.4767
2433,0.1759
2434,-0.6369
2435,0.0
2436,-0.296
2437,0.0
2438,0.6369
2439,0.0
2440,0.0
2441,0.4767
2442,0.0
2443,-0.8625
2444,0.0
2445,0.0
2446,-0.6486
2447,0.4576
2448,0.0
2449,0.4767
2450,0.0
2451,0.4767
2452,0.0
2453,0.0
2454,0.4767
2455,-0.5719
2456,0.0171
2457,-0.4019
2458,0.6486
2459,0.0
2460,0.0
2461,0.1779
2462,0.1027
2463,0.0
2464,0.3182
2465,-0.7983
2466,-0.3699
2467,0.0
2468,0.0
2469,-0.4404
2470,-0.6399
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,-0.5267
2476,-0.4981
2477,-0.5983
2478,-0.3818
2479,-0.5423
2480,0.0
2481,-0.2023
2482,0.0
2483,0.0
2484,0.0
2485,0.0
2486,-0.6486
2487,-0.5574
2488,0.4767
2489,-0.802
2490,-0.5994
2491,0.0
2492,0.0
2493,0.0
2494,0.5423
2495,0.802
2496,0.0
2497,0.0
2498,-0.4767
2499,-0.4404
2500,0.0
2501,0.4404
2502,0.1531
2503,0.0
2504,-0.5106
2505,-0.296
2506,-0.6249
2507,0.5659
2508,-0.7717
2509,0.4215
2510,-0.5106
2511,0.5994
2512,0.7096
2513,0.0
2514,0.0
2515,0.6908
2516,0.0
2517,-0.5267
2518,-0.2755
2519,0.3182
2520,0.0
2521,0.0
2522,0.0
2523,0.4767
2524,0.0
2525,-0.5267
2526,0.25
2527,0.0
2528,0.0
2529,0.0
2530,0.0
2531,-0.2342
2532,0.0
2533,0.0
2534,0.34
2535,0.0
2536,0.0
2537,0.7579
2538,-0.2942
2539,0.3182
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,-0.7845
2546,0.0
2547,0.504
2548,-0.1531
2549,0.0
2550,0.0
2551,-0.1531
2552,-0.296
2553,0.1511
2554,0.7845
2555,0.0
2556,0.0
2557,-0.6187
2558,0.0
2559,0.7579
2560,-0.5795
2561,-0.3412
2562,0.25
2563,0.4767
2564,-0.0516
2565,-0.296
2566,0.0
2567,0.4767
2568,0.4576
2569,0.0
2570,0.4767
2571,0.0
2572,0.0
2573,0.3182
2574,-0.2732
2575,0.0
2576,0.5983
2577,0.0
2578,0.0
2579,0.0
2580,-0.8625
2581,0.0
2582,0.0
2583,-0.1027
2584,-0.8625
2585,0.8891
2586,0.0
2587,-0.2732
2588,0.0258
2589,-0.25
2590,0.2023
2591,0.4767
2592,0.0
2593,-0.25
2594,0.8016
2595,0.0
2596,0.3612
2597,0.4767
2598,0.0
2599,0.2732
2600,-0.296
2601,-0.4357
2602,0.0
2603,0.4466
2604,0.0
2605,-0.5719
2606,0.0
2607,0.0
2608,0.6124
2609,0.3612
2610,0.0
2611,-0.1027
2612,0.0
2613,0.0
2614,0.0
2615,-0.5719
2616,-0.6249
2617,-0.0516
2618,0.0
2619,0.0
2620,0.0
2621,0.6739
2622,0.0
2623,0.0
2624,-0.4404
2625,-0.5994
2626,0.0
2627,-0.1027
2628,-0.4215
2629,0.0
2630,0.6696
2631,0.3818
2632,0.0
2633,0.7184
2634,0.0
2635,0.0772
2636,-0.7506
2637,-0.9228
2638,0.25
2639,0.0
2640,-0.128
2641,-0.5719
2642,0.5659
2643,0.0516
2644,-0.2638
2645,0.802
2646,0.0
2647,0.802
2648,-0.5754
2649,0.0
2650,0.0
2651,0.0
2652,0.0
2653,-0.296
2654,0.0
2655,0.0
2656,0.0
2657,0.0
2658,-0.3612
2659,-0.4215
2660,0.0
2661,0.0
2662,0.3811
2663,0.296
2664,0.0
2665,0.2023
2666,-0.5106
2667,-0.7579
2668,-0.6597
2669,0.0953
2670,0.0
2671,0.0
2672,0.0
2673,0.296
2674,-0.4019
2675,0.7579
2676,0.0
2677,-0.2677
2678,0.0
2679,-0.6486
2680,0.0
2681,0.0
2682,-0.0243
2683,0.2023
2684,0.0
2685,0.0
2686,-0.9136
2687,0.0
2688,0.0
2689,-0.1027
2690,0.7579
2691,0.0
2692,0.0
2693,0.0
2694,-0.5216
2695,-0.8625
2696,0.0
2697,0.0
2698,0.1027
2699,0.6808
2700,-0.3412
2701,0.0
2702,-0.4404
2703,0.2263
2704,-0.7845
2705,0.3612
2706,0.6486
2707,0.0
2708,0.0
2709,0.4767
2710,0.0
2711,0.0
2712,0.2023
2713,0.743
2714,0.0
2715,0.0
2716,0.2023
2717,-0.5719
2718,0.0
2719,0.802
2720,0.6369
2721,0.4019
2722,0.0
2723,0.0
2724,0.0
2725,0.3612
2726,0.4767
2727,0.0
2728,0.0
2729,0.5127
2730,0.0
2731,0.5106
2732,-0.1027
2733,0.0
2734,0.0516
2735,0.0
2736,0.296
2737,-0.5719
2738,0.0
2739,0.0
2740,0.6486
2741,0.0
2742,-0.7579
2743,-0.3036
2744,0.4767
2745,0.3612
2746,0.0
2747,0.0
2748,0.0
2749,0.802
2750,0.802
2751,0.3182
2752,-0.4588
2753,-0.296
2754,0.0
2755,0.0
2756,0.0772
2757,0.5574
2758,-0.4215
2759,0.0
2760,0.0
2761,0.0
2762,0.802
2763,0.6705
2764,-0.8678
2765,0.0
2766,-0.8478
2767,0.0
2768,0.0
2769,-0.5719
2770,0.0
2771,-0.4215
2772,0.34
2773,0.0516
2774,0.0
2775,-0.5574
2776,0.0
2777,-0.8442
2778,-0.1027
2779,-0.5994
2780,0.2023
2781,0.5949
2782,0.0
2783,0.0
2784,0.0
2785,0.0
2786,0.2732
2787,-0.6369
2788,-0.296
2789,0.0
2790,0.3612
2791,0.3818
2792,0.4767
2793,0.0
2794,0.0
2795,-0.6486
2796,0.2023
2797,0.0
2798,-0.4019
2799,0.0
2800,0.0
2801,0.5484
2802,-0.6249
2803,-0.4215
2804,0.0
2805,0.0
2806,0.0
2807,0.6369
2808,-0.836
2809,0.4767
2810,0.0
2811,0.0
2812,0.0
2813,0.0
2814,0.0
2815,-0.0772
2816,0.0
2817,-0.2263
2818,0.0
2819,0.6249
2820,0.6808
2821,0.3182
2822,0.0
2823,-0.5411
2824,0.0
2825,0.4767
2826,0.0
2827,-0.4215
2828,0.0
2829,0.0
2830,0.25
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,-0.6597
2836,0.0
2837,0.0
2838,0.5574
2839,0.0
2840,0.6369
2841,0.6369
2842,0.0
2843,0.6351
2844,0.0
2845,0.0
2846,0.0
2847,-0.296
2848,0.0
2849,0.7713
2850,-0.0772
2851,0.5719
2852,-0.3612
2853,0.4767
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,-0.8643
2859,0.0516
2860,0.0
2861,0.4767
2862,0.0
2863,0.0
2864,0.6597
2865,0.0
2866,0.7579
2867,0.0
2868,0.7579
2869,-0.4019
2870,0.0
2871,0.875
2872,0.0
2873,0.5574
2874,-0.7777
2875,0.802
2876,0.0
2877,-0.6249
2878,0.4576
2879,0.4215
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,-0.5267
2885,0.0
2886,-0.4404
2887,-0.3595
2888,-0.8625
2889,0.4767
2890,0.0
2891,0.0
2892,0.4767
2893,0.0516
2894,0.0
2895,-0.5795
2896,0.0
2897,0.0
2898,0.9168
2899,0.6588
2900,0.0
2901,0.0
2902,0.0772
2903,-0.3382
2904,-0.296
2905,-0.0772
2906,-0.5859
2907,0.4767
2908,0.0
2909,0.0
2910,0.0
2911,-0.5423
2912,0.0772
2913,0.0
2914,0.4767
2915,-0.4404
2916,-0.296
2917,0.0
2918,0.0
2919,0.8908
2920,0.0
2921,0.4199
2922,0.0
2923,0.4019
2924,0.0
2925,0.0
2926,0.7592
2927,0.4728
2928,0.0
2929,0.0
2930,-0.2732
2931,0.0
2932,0.4639
2933,0.0
2934,-0.6597
2935,0.0
2936,0.6705
2937,0.0
2938,-0.2263
2939,0.802
2940,0.0
2941,-0.6597
2942,0.4767
2943,0.0
2944,0.0
2945,-0.296
2946,0.0
2947,0.0352
2948,-0.6486
2949,0.0
2950,0.0
2951,0.0
2952,0.1779
2953,0.0
2954,0.3612
2955,0.4767
2956,0.3612
2957,-0.8147
2958,-0.1027
2959,0.4215
2960,0.2023
2961,-0.6249
2962,0.0
2963,-0.5859
2964,-0.4767
2965,-0.25
2966,-0.0516
2967,0.0
2968,0.4215
2969,0.0
2970,0.0
2971,-0.34
2972,-0.34
2973,-0.5267
2974,0.0516
2975,0.0
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,-0.25
2981,0.0
2982,0.0516
2983,0.0
2984,-0.1531
2985,0.0
2986,-0.7783
2987,-0.4588
2988,-0.296
2989,0.0
2990,0.4019
2991,0.0
2992,0.0
2993,0.0
2994,-0.25
2995,0.0
2996,0.0
2997,-0.5994
2998,0.0
2999,0.3612
3000,0.0
3001,-0.34
3002,0.0
3003,0.0
3004,0.0
3005,0.3182
3006,0.4767
3007,0.2732
3008,-0.0516
3009,-0.8611
3010,0.4767
3011,0.4767
3012,0.0
3013,0.1779
3014,0.0
3015,-0.1027
3016,-0.5795
3017,0.0
3018,0.4215
3019,0.0
3020,0.6124
3021,0.0
3022,0.7644
3023,-0.296
3024,0.0
3025,-0.2023
3026,0.802
3027,0.0
3028,-0.8176
3029,-0.8625
3030,0.7184
3031,0.0
3032,0.0
3033,0.0
3034,0.0
3035,0.4767
3036,0.0
3037,0.4767
3038,0.0
3039,0.0
3040,0.0
3041,0.0
3042,0.0516
3043,-0.4019
3044,0.4574
3045,0.0
3046,0.296
3047,0.0
3048,-0.5994
3049,-0.296
3050,0.0
3051,-0.296
3052,0.0788
3053,0.0
3054,-0.6486
3055,0.0
3056,0.0
3057,0.4215
3058,0.3182
3059,0.0
3060,0.0
3061,0.0
3062,0.4767
3063,0.0
3064,0.5362
3065,0.0
3066,0.0
3067,-0.3182
3068,-0.296
3069,-0.296
3070,-0.5574
3071,-0.2183
3072,-0.7346
3073,0.0
3074,0.0
3075,0.4215
3076,0.3612
3077,-0.296
3078,0.0
3079,0.2023
3080,-0.659
3081,0.0
3082,-0.5106
3083,0.4767
3084,0.0
3085,0.1027
3086,-0.4404
3087,0.0
3088,0.0
3089,-0.8074
3090,0.4404
3091,0.0
3092,0.1531
3093,0.0
3094,0.4106
3095,0.0
3096,-0.5859
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,-0.6115
3102,-0.3182
3103,-0.5859
3104,0.0
3105,0.7184
3106,0.0
3107,-0.4019
3108,-0.6696
3109,-0.8625
3110,0.8676
3111,0.0
3112,0.0
3113,0.0
3114,0.0
3115,0.502
3116,0.4767
3117,0.0
3118,-0.1695
3119,0.3331
3120,-0.296
3121,0.0
3122,0.0
3123,0.0
3124,0.3818
3125,0.0
3126,0.0
3127,0.0
3128,-0.6731
3129,0.0
3130,-0.1779
3131,0.0
3132,-0.5622
3133,0.0
3134,0.0
3135,0.0
3136,-0.6597
3137,0.25
3138,0.0
3139,-0.6597
3140,-0.1027
3141,-0.8625
3142,0.0
3143,0.0
3144,-0.296
3145,0.4404
3146,0.4199
3147,-0.6523
3148,0.0
3149,0.3516
3150,0.4404
3151,0.0
3152,0.6478
3153,0.0
3154,0.0
3155,0.0
3156,-0.5994
3157,0.0
3158,0.0
3159,0.0
3160,0.7717
3161,0.7579
3162,0.0
3163,0.0
3164,-0.296
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,-0.1779
3170,-0.4215
3171,0.25
3172,0.0
3173,0.3753
3174,0.0
3175,0.5574
3176,0.0
3177,0.4767
3178,-0.1027
3179,0.0
3180,-0.5423
3181,-0.8625
3182,0.802
3183,0.0
3184,0.0
3185,0.802
3186,-0.296
3187,0.7424
3188,0.0
3189,0.0
3190,0.6351
3191,0.0
3192,0.0
3193,-0.7003
3194,-0.5267
3195,-0.2003
3196,0.0
3197,0.0
3198,0.7964
3199,0.4449
3200,-0.296
3201,-0.8625
3202,0.4145
3203,0.0
3204,-0.0397
3205,0.0
3206,0.0
3207,0.2716
3208,0.5473
3209,0.0
3210,-0.4019
3211,-0.6249
3212,0.4767
3213,0.0
3214,-0.5267
3215,0.2151
3216,0.0
3217,0.0
3218,0.2023
3219,0.0
3220,-0.5106
3221,0.0
3222,-0.6369
3223,-0.5859
3224,0.4939
3225,0.0
3226,0.2732
3227,0.3182
3228,0.0
3229,-0.1779
3230,0.0772
3231,0.0516
3232,-0.5423
3233,0.0
3234,0.1509
3235,0.4767
3236,-0.7003
3237,0.128
3238,-0.6597
3239,0.0
3240,-0.2003
3241,0.0
3242,0.2263
3243,-0.0772
3244,-0.4278
3245,0.6124
3246,0.0
3247,0.0
3248,0.6597
3249,0.4767
3250,-0.5759
3251,0.0
3252,0.0
3253,0.0516
3254,0.0
3255,-0.4019
3256,-0.7783
3257,0.0
3258,0.34
3259,-0.296
3260,0.0
3261,0.4767
3262,0.0
3263,0.0
3264,-0.0258
3265,0.0
3266,0.802
3267,0.4767
3268,0.0
3269,0.0
3270,0.3182
3271,-0.0516
3272,0.0258
3273,0.0
3274,0.0
3275,-0.296
3276,0.0
3277,0.0
3278,-0.4767
3279,-0.1695
3280,0.4767
3281,0.6486
3282,-0.8625
3283,0.6157
3284,0.0
3285,0.0
3286,0.5127
3287,-0.1779
3288,0.0
3289,0.0
3290,-0.1779
3291,-0.0516
3292,-0.6808
3293,-0.5994
3294,0.0
3295,0.0
3296,0.8316
3297,0.0
3298,0.0
3299,-0.1027
3300,0.765
3301,0.4714
3302,0.0
3303,0.5106
3304,-0.25
3305,0.0
3306,0.296
3307,-0.4389
3308,0.0
3309,0.0
3310,-0.7845
3311,-0.6486
3312,0.0
3313,-0.4019
3314,0.0
3315,0.0
3316,0.0
3317,-0.2263
3318,0.2732
3319,0.0
3320,0.0
3321,-0.4215
3322,-0.0772
3323,0.0
3324,-0.4389
3325,0.0
3326,0.7184
3327,0.1531
3328,0.0
3329,0.8807
3330,-0.5859
3331,0.0
3332,0.0
3333,-0.5267
3334,0.0
3335,0.0
3336,0.0
3337,0.6369
3338,0.802
3339,-0.3612
3340,0.4767
3341,0.2732
3342,0.5267
3343,0.3182
3344,0.0
3345,-0.2023
3346,0.802
3347,0.0
3348,0.6124
3349,-0.8074
3350,-0.8625
3351,-0.5859
3352,0.4404
3353,0.0
3354,0.0
3355,-0.296
3356,0.0
3357,0.0
3358,-0.296
3359,0.0
3360,0.5849
3361,0.0
3362,0.0
3363,0.0
3364,0.296
3365,-0.5574
3366,0.0
3367,0.0
3368,-0.6705
3369,0.0
3370,0.4767
3371,0.3954
3372,0.6336
3373,0.0
3374,0.0
3375,0.4215
3376,-0.296
3377,0.0
3378,0.0
3379,0.0
3380,0.0
3381,0.0
3382,0.7579
3383,0.4767
3384,0.0
3385,0.0
3386,-0.5859
3387,0.0
3388,0.0
3389,-0.9041
3390,0.0
3391,-0.3818
3392,0.4767
3393,0.0299
3394,0.7506
3395,0.0
3396,-0.4215
3397,0.0
3398,-0.4466
3399,0.0
3400,0.0
3401,-0.8
3402,0.5127
3403,0.0
3404,0.0
3405,0.0
3406,0.6124
3407,0.0
3408,-0.4184
3409,0.802
3410,0.0
3411,0.0
3412,-0.7269
3413,-0.8625
3414,0.6476
3415,0.0
3416,0.0
3417,0.0
3418,0.0
3419,0.1027
3420,-0.296
3421,-0.6486
3422,0.7579
3423,0.0516
3424,-0.836
3425,0.7579
3426,0.0
3427,-0.3071
3428,0.0
3429,0.0
3430,0.0
3431,0.4767
3432,0.0
3433,0.0
3434,0.0
3435,0.0
3436,-0.6486
3437,0.4215
3438,0.0
3439,0.0
3440,0.0
3441,0.0
3442,0.0516
3443,-0.296
3444,0.0
3445,0.0
3446,-0.8625
3447,0.6597
3448,0.0
3449,-0.836
3450,0.5106
3451,0.0
3452,0.0
3453,0.0258
3454,-0.8126
3455,0.0
3456,-0.1027
3457,0.4767
3458,0.0
3459,0.0
3460,0.1531
3461,0.0
3462,0.0
3463,-0.5719
3464,-0.2263
3465,0.25
3466,0.0
3467,0.6597
3468,0.0
3469,-0.5994
3470,0.1531
3471,0.0
3472,0.4767
3473,-0.4019
3474,0.802
3475,0.0
3476,0.0
3477,0.0
3478,-0.296
3479,0.296
3480,0.0
3481,-0.4939
3482,-0.6486
3483,0.0
3484,-0.5795
3485,-0.7866
3486,-0.3164
3487,0.3182
3488,0.0
3489,0.0
3490,0.0
3491,0.0
3492,0.0
3493,0.3182
3494,-0.0772
3495,0.4767
3496,0.0
3497,0.6486
3498,0.0
3499,0.0
3500,-0.4019
3501,-0.765
3502,0.0
3503,0.5423
3504,0.0
3505,0.0
3506,-0.296
3507,0.3612
3508,0.0
3509,0.0
3510,0.0
3511,0.5719
3512,0.0
3513,-0.6124
3514,0.2023
3515,0.4184
3516,0.0
3517,0.9168
3518,0.0
3519,-0.4215
3520,-0.296
3521,-0.5267
3522,0.0
3523,0.0258
3524,0.0
3525,0.0
3526,0.0
3527,0.3182
3528,0.0
3529,-0.1027
3530,0.0516
3531,0.0
3532,0.0
3533,0.0
3534,0.7579
3535,0.0
3536,-0.5423
3537,-0.9038
3538,0.2732
3539,-0.4939
3540,0.1027
3541,0.0
3542,0.5574
3543,0.0
3544,0.0516
3545,0.1027
3546,-0.4404
3547,-0.4404
3548,0.0772
3549,0.25
3550,0.0
3551,0.0
3552,-0.4939
3553,-0.25
3554,0.0
3555,-0.5994
3556,-0.296
3557,0.0
3558,0.0
3559,0.1531
3560,0.0
3561,0.0
3562,-0.296
3563,0.0
3564,0.0
3565,0.4767
3566,0.0
3567,0.0
3568,0.0
3569,0.0
3570,-0.4939
3571,0.0
3572,0.0
3573,0.0788
3574,0.0
3575,0.0
3576,-0.2411
3577,0.0
3578,0.09
3579,0.0
3580,0.0
3581,-0.5859
3582,0.0
3583,0.0
3584,-0.296
3585,0.3182
3586,0.0
3587,-0.25
3588,0.0
3589,-0.4215
3590,-0.4019
3591,0.4404
3592,0.0
3593,0.0
3594,-0.7964
3595,0.4767
3596,-0.3771
3597,0.0
3598,0.0
3599,0.6597
3600,0.3818
3601,-0.5859
3602,0.0
3603,0.34
3604,-0.7096
3605,0.6705
3606,-0.4019
3607,0.0094
3608,-0.2465
3609,-0.7783
3610,0.5106
3611,-0.296
3612,0.0
3613,0.0
3614,0.0
3615,-0.5994
3616,-0.6597
3617,-0.4588
3618,0.0
3619,0.0
3620,-0.1027
3621,0.0
3622,0.0
3623,-0.8176
3624,0.2165
3625,0.1531
3626,-0.4215
3627,0.4939
3628,0.0
3629,0.0
3630,-0.3412
3631,0.0
3632,0.4404
3633,0.7579
3634,0.0
3635,0.3182
3636,0.0
3637,-0.7019
3638,0.0
3639,0.5574
3640,-0.2411
3641,0.0
3642,0.3612
3643,0.0
3644,0.0
3645,-0.2263
3646,0.0
3647,-0.5216
3648,-0.25
3649,-0.5574
3650,0.0
3651,0.4924
3652,-0.296
3653,-0.4696
3654,-0.296
3655,0.0
3656,0.0
3657,0.0
3658,-0.8442
3659,0.4767
3660,0.802
3661,0.508
3662,-0.4215
3663,0.0
3664,-0.4019
3665,0.0
3666,0.4019
3667,0.34
3668,-0.5719
3669,0.0
3670,0.0
3671,0.0
3672,0.2023
3673,0.802
3674,0.34
3675,0.0
3676,0.4767
3677,0.2023
3678,0.0
3679,-0.7783
3680,0.5574
3681,-0.5719
3682,-0.75
3683,0.0
3684,0.0
3685,0.0
3686,0.0
3687,0.0
3688,-0.5719
3689,-0.3412
3690,0.0
3691,0.3597
3692,0.8816
3693,0.2732
3694,0.0
3695,-0.4019
3696,0.4576
3697,0.0
3698,0.0
3699,0.0
3700,0.3182
3701,0.0
3702,-0.296
3703,-0.2732
3704,0.802
3705,0.0186
3706,0.3626
3707,-0.2732
3708,-0.1027
3709,0.25
3710,0.7579
3711,0.4767
3712,-0.34
3713,0.0
3714,0.4767
3715,0.25
3716,0.0
3717,0.5983
3718,0.0
3719,0.0
3720,0.0
3721,-0.5574
3722,0.6705
3723,0.0
3724,0.0
3725,-0.6486
3726,0.0
3727,0.0
3728,0.34
3729,0.4019
3730,0.4404
3731,0.5402
3732,-0.2263
3733,0.0772
3734,0.6705
